epoch,loss,lr,mean_squared_error,val_loss,val_mean_squared_error
0,15.49617113865912,0.1,nan,15.681476154327392,nan
1,15.681102466583251,0.1,nan,15.681476144790649,nan
2,15.681102409362794,0.1,nan,15.681476154327392,nan
3,15.68110244512558,0.1,nan,15.681476078033448,nan
4,15.681102411746979,0.1,nan,15.681476106643677,nan
5,15.681102397441864,0.1,nan,15.681476097106934,nan
6,15.681102447509765,0.1,nan,15.681476154327392,nan
7,15.681102421283722,0.1,nan,15.681476125717163,nan
8,15.681102411746979,0.1,nan,15.681476154327392,nan
9,15.681102368831635,0.1,nan,15.681476125717163,nan
10,15.681102430820465,0.1,nan,15.681476030349732,nan
11,15.681102378368378,0.05,nan,15.681476135253906,nan
12,15.68110238790512,0.05,nan,15.68147617340088,nan
13,15.681102378368378,0.05,nan,15.681476135253906,nan
14,15.681102480888367,0.05,nan,15.681476020812989,nan
15,15.681102478504181,0.05,nan,15.681476106643677,nan
16,15.681102406978606,0.05,nan,15.681476144790649,nan
17,15.681102416515351,0.05,nan,15.681476240158082,nan
18,15.681102464199066,0.05,nan,15.681476154327392,nan
19,15.681102457046508,0.05,nan,15.681476097106934,nan
20,15.68110238313675,0.05,nan,15.681476154327392,nan
21,15.681102457046508,0.025,nan,15.68147605895996,nan
22,15.681102464199066,0.025,nan,15.681476202011108,nan
23,15.681102468967438,0.025,nan,15.681476125717163,nan
24,15.681102426052094,0.025,nan,15.681476106643677,nan
25,15.68110242843628,0.025,nan,15.681476020812989,nan
26,15.681102406978606,0.025,nan,15.681476001739503,nan
27,15.681102478504181,0.025,nan,15.681476125717163,nan
28,15.681102430820465,0.025,nan,15.681476020812989,nan
29,15.681102447509765,0.025,nan,15.68147605895996,nan
30,15.681102409362794,0.025,nan,15.681476106643677,nan
31,15.681102406978606,0.0125,nan,15.681476125717163,nan
32,15.68110237121582,0.0125,nan,15.681476163864136,nan
33,15.681102464199066,0.0125,nan,15.681476078033448,nan
34,15.68110246181488,0.0125,nan,15.681476078033448,nan
35,15.68110242843628,0.0125,nan,15.681476011276246,nan
36,15.681102404594421,0.0125,nan,15.681476097106934,nan
37,15.681102466583251,0.0125,nan,15.681476039886475,nan
38,15.681102480888367,0.0125,nan,15.681476106643677,nan
39,15.681102404594421,0.0125,nan,15.681476020812989,nan
40,15.68110249042511,0.0125,nan,15.681476192474365,nan
41,15.681102378368378,0.00625,nan,15.681476078033448,nan
42,15.681102409362794,0.00625,nan,15.681476078033448,nan
43,15.68110243320465,0.00625,nan,15.68147617340088,nan
44,15.681102478504181,0.00625,nan,15.681476135253906,nan
45,15.68110239982605,0.00625,nan,15.681476135253906,nan
46,15.681102416515351,0.00625,nan,15.681476049423217,nan
47,15.681102468967438,0.00625,nan,15.68147611618042,nan
48,15.681102426052094,0.00625,nan,15.681476154327392,nan
49,15.681102385520935,0.00625,nan,15.681476106643677,nan
50,15.681102468967438,0.00625,nan,15.681476192474365,nan
51,15.681102390289306,0.003125,nan,15.681476135253906,nan
52,15.681102430820465,0.003125,nan,15.681476106643677,nan
53,15.681102476119996,0.003125,nan,15.681476068496703,nan
54,15.681102442741395,0.003125,nan,15.681476202011108,nan
55,15.681102478504181,0.003125,nan,15.681476001739503,nan
56,15.681102452278138,0.003125,nan,15.681476097106934,nan
57,15.681102426052094,0.003125,nan,15.681476087570191,nan
58,15.68110244512558,0.003125,nan,15.681476144790649,nan
59,15.681102397441864,0.003125,nan,15.681476049423217,nan
60,15.681102392673493,0.003125,nan,15.68147605895996,nan
61,15.681102395057678,0.0015625,nan,15.681476049423217,nan
62,15.681102430820465,0.0015625,nan,15.681476097106934,nan
63,15.681102478504181,0.0015625,nan,15.681476154327392,nan
64,15.681102392673493,0.0015625,nan,15.681476202011108,nan
65,15.681102440357208,0.0015625,nan,15.681476125717163,nan
66,15.681102361679077,0.0015625,nan,15.68147617340088,nan
67,15.681102471351624,0.0015625,nan,15.681475982666015,nan
68,15.681102442741395,0.0015625,nan,15.681476135253906,nan
69,15.681102404594421,0.0015625,nan,15.681476192474365,nan
70,15.681102435588837,0.0015625,nan,15.681476221084594,nan
71,15.681102390289306,0.00078125,nan,15.68147611618042,nan
72,15.681102375984192,0.00078125,nan,15.681476087570191,nan
73,15.68110242843628,0.00078125,nan,15.681476182937622,nan
74,15.681102414131164,0.00078125,nan,15.681476154327392,nan
75,15.681102478504181,0.00078125,nan,15.68147596359253,nan
76,15.68110242843628,0.00078125,nan,15.681476068496703,nan
77,15.68110244989395,0.00078125,nan,15.681476259231568,nan
78,15.68110249042511,0.00078125,nan,15.681476087570191,nan
79,15.681102392673493,0.00078125,nan,15.681476192474365,nan
80,15.681102430820465,0.00078125,nan,15.681476154327392,nan
81,15.68110238790512,0.000390625,nan,15.681476144790649,nan
82,15.681102452278138,0.000390625,nan,15.681475954055786,nan
83,15.681102421283722,0.000390625,nan,15.681476135253906,nan
84,15.681102385520935,0.000390625,nan,15.681476230621337,nan
85,15.681102423667907,0.000390625,nan,15.681476249694825,nan
86,15.681102514266968,0.000390625,nan,15.681476211547851,nan
87,15.681102442741395,0.000390625,nan,15.681476097106934,nan
88,15.681102402210236,0.000390625,nan,15.681476163864136,nan
89,15.681102447509765,0.000390625,nan,15.68147617340088,nan
90,15.68110239982605,0.000390625,nan,15.681476068496703,nan
91,15.681102442741395,0.0001953125,nan,15.68147617340088,nan
92,15.681102406978606,0.0001953125,nan,15.681476097106934,nan
93,15.681102466583251,0.0001953125,nan,15.681476163864136,nan
94,15.681102457046508,0.0001953125,nan,15.681476211547851,nan
95,15.681102364063262,0.0001953125,nan,15.681476097106934,nan
96,15.68110242843628,0.0001953125,nan,15.681476163864136,nan
97,15.681102385520935,0.0001953125,nan,15.681476106643677,nan
98,15.681102359294892,0.0001953125,nan,15.681476068496703,nan
99,15.681102468967438,0.0001953125,nan,15.681476202011108,nan
